Pcode,Locality,State,Comments,Category,Longitude,Latitude
1515,"WEST CHATSWOOD",NSW,"PO BOXES","Post Office Boxes",,
1560,NORTHBRIDGE,NSW,"PO BOXES","Post Office Boxes",,
1565,"MILSONS POINT",NSW,"PO BOXES","Post Office Boxes",,
1570,ARTARMON,NSW,"PO BOXES","Post Office Boxes",,
1585,"CROWS NEST",NSW,"PO BOXES","Post Office Boxes",,
1590,"ST LEONARDS",NSW,"PO BOXES","Post Office Boxes",,
1595,"LANE COVE",NSW,"PO BOXES","Post Office Boxes",,
1630,HORNSBY,NSW,"PO BOXES","Post Office Boxes",,
1635,"HORNSBY WESTFIELD",NSW,"PO BOXES","Post Office Boxes",,
1640,"FRENCHS FOREST",NSW,"PO BOXES","Post Office Boxes",,
1655,MANLY,NSW,"PO BOXES","Post Office Boxes",,
1660,"MONA VALE",NSW,"PO BOXES","Post Office Boxes",,
1670,"NORTH RYDE",NSW,"PO BOXES","Post Office Boxes",,
1670,"NORTH RYDE BC",NSW,"PO BOXES","Post Office Boxes",,
1675,GLADESVILLE,NSW,"PO BOXES","Post Office Boxes",,
1680,RYDE,NSW,"PO BOXES","Post Office Boxes",,
1685,"WEST RYDE",NSW,"PO BOXES","Post Office Boxes",,
1700,ERMINGTON,NSW,"PO BOXES","Post Office Boxes",,
1710,EPPING,NSW,"PO BOXES","Post Office Boxes",,
1715,"PENNANT HILLS",NSW,"PO BOXES","Post Office Boxes",,
1730,"SEVEN HILLS",NSW,"PO BOXES","Post Office Boxes",,
1750,"NORTH PARRAMATTA",NSW,"PO BOXES","Post Office Boxes",,
1755,"BAULKHAM HILLS",NSW,"PO BOXES","Post Office Boxes",,
1765,"CASTLE HILL",NSW,"PO BOXES","Post Office Boxes",,
1790,"ST MARYS",NSW,"PO BOXES","Post Office Boxes",,
1800,ASHFIELD,NSW,"PO BOXES","Post Office Boxes",,
1805,BURWOOD,NSW,"PO BOXES","Post Office Boxes",,
1825,LIDCOMBE,NSW,"PO BOXES","Post Office Boxes",,
1835,AUBURN,NSW,"PO BOXES","Post Office Boxes",,
1851,"WETHERILL PARK",NSW,"PO BOXES","Post Office Boxes",,
1860,FAIRFIELD,NSW,"PO BOXES","Post Office Boxes",,
1871,LIVERPOOL,NSW,"PO BOXES","Post Office Boxes",,
1874,MOOREBANK,NSW,"PO BOXES",LVR,,
1875,MOOREBANK,NSW,"PO BOXES","Post Office Boxes",,
1885,BANKSTOWN,NSW,"PO BOXES","Post Office Boxes",,
1890,INGLEBURN,NSW,"PO BOXES","Post Office Boxes",,
2000,BARANGAROO,NSW,,"Delivery Area",151.2015,-33.8614
2000,"DAWES POINT",NSW,,"Delivery Area",151.2069,-33.8565
2000,HAYMARKET,NSW,,"Delivery Area",151.2045,-33.8814
2000,"MILLERS POINT",NSW,,"Delivery Area",151.2042,-33.8598
2000,"PARLIAMENT HOUSE",NSW,SYDNEY,"Delivery Area",,
2000,SYDNEY,NSW,,"Delivery Area",151.2099,-33.8697
2000,"SYDNEY SOUTH",NSW,"PO BOXES","Delivery Area",,
2000,"THE ROCKS",NSW,SYDNEY,"Delivery Area",151.2080,-33.8592
2001,SYDNEY,NSW,"PO BOXES","Post Office Boxes",,
2002,"WORLD SQUARE",NSW,"PO BOXES","Post Office Boxes",,
2004,"EASTERN SUBURBS MC",NSW,"PO BOXES","Post Office Boxes",,
2006,"THE UNIVERSITY OF SYDNEY",NSW,"PO BOXES","Post Office Boxes",,
2007,BROADWAY,NSW,"PO BOXES","Delivery Area",,
2007,ULTIMO,NSW,,"Delivery Area",151.1984,-33.8799
2008,CHIPPENDALE,NSW,,"Delivery Area",151.2000,-33.8862
2008,DARLINGTON,NSW,CHIPPENDALE,"Delivery Area",151.1927,-33.8908
2009,PYRMONT,NSW,,"Delivery Area",151.1926,-33.8686
2010,DARLINGHURST,NSW,,"Delivery Area",151.2189,-33.8794
2010,"SURRY HILLS",NSW,,"Delivery Area",151.2100,-33.8849
2011,"ELIZABETH BAY",NSW,,"Delivery Area",151.2283,-33.8716
2011,"POTTS POINT",NSW,,"Delivery Area",151.2260,-33.8655
2011,"RUSHCUTTERS BAY",NSW,,"Delivery Area",151.2286,-33.8745
2011,WOOLLOOMOOLOO,NSW,,"Delivery Area",151.2184,-33.8722
2012,"STRAWBERRY HILLS",NSW,"PO BOXES","Post Office Boxes",,
2015,ALEXANDRIA,NSW,,"Delivery Area",151.1920,-33.9082
2015,BEACONSFIELD,NSW,,"Delivery Area",151.2004,-33.9114
2015,EVELEIGH,NSW,,"Delivery Area",151.1927,-33.8957
2016,REDFERN,NSW,,"Delivery Area",151.2073,-33.8931
2017,WATERLOO,NSW,,"Delivery Area",151.2079,-33.9003
2017,"WATERLOO DC",NSW,,"Delivery Area",,
2017,ZETLAND,NSW,,"Delivery Area",151.2081,-33.9076
2018,EASTLAKES,NSW,,"Delivery Area",151.2126,-33.9310
2018,ROSEBERY,NSW,,"Delivery Area",151.2048,-33.9186
2019,BANKSMEADOW,NSW,,"Delivery Area",151.2148,-33.9554
2019,BOTANY,NSW,,"Delivery Area",151.1996,-33.9490
2020,MASCOT,NSW,,"Delivery Area",151.1837,-33.9357
2020,"SYDNEY DOMESTIC AIRPORT",NSW,"PO BOXES","Delivery Area",,
2020,"SYDNEY INTERNATIONAL AIRPORT",NSW,"PO BOXES","Delivery Area",,
2021,"CENTENNIAL PARK",NSW,,"Delivery Area",151.2341,-33.8977
2021,"MOORE PARK",NSW,,"Delivery Area",151.2222,-33.8958
2021,PADDINGTON,NSW,,"Delivery Area",151.2280,-33.8833
2022,"BONDI JUNCTION",NSW,,"Delivery Area",151.2496,-33.8929
2022,"QUEENS PARK",NSW,,"Delivery Area",151.2473,-33.8993
2023,"BELLEVUE HILL",NSW,,"Delivery Area",151.2549,-33.8796
2024,BRONTE,NSW,,"Delivery Area",151.2637,-33.9039
2024,WAVERLEY,NSW,,"Delivery Area",151.2559,-33.9017
2025,WOOLLAHRA,NSW,,"Delivery Area",151.2416,-33.8857
2026,BONDI,NSW,,"Delivery Area",151.2634,-33.8930
2026,"BONDI BEACH",NSW,,"Delivery Area",151.2738,-33.8909
2026,"NORTH BONDI",NSW,,"Delivery Area",151.2816,-33.8861
2026,TAMARAMA,NSW,,"Delivery Area",151.2717,-33.8988
2027,"DARLING POINT",NSW,,"Delivery Area",151.2356,-33.8729
2027,EDGECLIFF,NSW,,"Delivery Area",151.2379,-33.8796
2027,"HMAS RUSHCUTTERS",NSW,,"Delivery Area",,
2027,"POINT PIPER",NSW,,"Delivery Area",151.2523,-33.8669
2028,"DOUBLE BAY",NSW,,"Delivery Area",151.2433,-33.8790
2029,"ROSE BAY",NSW,,"Delivery Area",151.2666,-33.8741
2030,"DOVER HEIGHTS",NSW,,"Delivery Area",151.2809,-33.8730
2030,"HMAS WATSON",NSW,,"Delivery Area",,
2030,"ROSE BAY NORTH",NSW,"PO BOXES","Delivery Area",,
2030,VAUCLUSE,NSW,,"Delivery Area",151.2764,-33.8557
2030,"WATSONS BAY",NSW,,"Delivery Area",151.2817,-33.8403
2031,CLOVELLY,NSW,,"Delivery Area",151.2631,-33.9116
2031,"CLOVELLY WEST",NSW,"PO BOXES","Delivery Area",,
2031,RANDWICK,NSW,,"Delivery Area",151.2401,-33.9180
2031,"RANDWICK DC",NSW,"PO BOXES","Delivery Area",,
2031,"ST PAULS",NSW,"PO BOXES","Delivery Area",,
2032,DACEYVILLE,NSW,,"Delivery Area",151.2252,-33.9290
2032,KINGSFORD,NSW,,"Delivery Area",151.2338,-33.9259
2033,KENSINGTON,NSW,,"Delivery Area",151.2237,-33.9115
2034,COOGEE,NSW,,"Delivery Area",151.2549,-33.9196
2034,"SOUTH COOGEE",NSW,,"Delivery Area",151.2556,-33.9322
2035,MAROUBRA,NSW,,"Delivery Area",151.2441,-33.9454
2035,"MAROUBRA SOUTH",NSW,"PO BOXES","Delivery Area",,
2035,PAGEWOOD,NSW,,"Delivery Area",151.2236,-33.9368
2036,CHIFLEY,NSW,,"Delivery Area",151.2397,-33.9694
2036,EASTGARDENS,NSW,,"Delivery Area",151.2264,-33.9443
2036,HILLSDALE,NSW,,"Delivery Area",151.2275,-33.9522
2036,"LA PEROUSE",NSW,,"Delivery Area",151.2435,-33.9913
2036,"LITTLE BAY",NSW,,"Delivery Area",151.2452,-33.9834
2036,MALABAR,NSW,,"Delivery Area",151.2540,-33.9581
2036,MATRAVILLE,NSW,,"Delivery Area",151.2298,-33.9640
2036,"PHILLIP BAY",NSW,,"Delivery Area",151.2329,-33.9794
2036,"PORT BOTANY",NSW,,"Delivery Area",151.2171,-33.9750
2037,"FOREST LODGE",NSW,,"Delivery Area",151.1784,-33.8806
2037,GLEBE,NSW,,"Delivery Area",151.1872,-33.8778
2038,ANNANDALE,NSW,,"Delivery Area",151.1697,-33.8806
2039,ROZELLE,NSW,,"Delivery Area",151.1733,-33.8645
2040,LEICHHARDT,NSW,,"Delivery Area",151.1557,-33.8819
2040,LILYFIELD,NSW,,"Delivery Area",151.1603,-33.8710
2041,BALMAIN,NSW,,"Delivery Area",151.1809,-33.8583
2041,"BALMAIN EAST",NSW,,"Delivery Area",151.1921,-33.8571
2041,BIRCHGROVE,NSW,,"Delivery Area",151.1818,-33.8507
2042,ENMORE,NSW,,"Delivery Area",151.1700,-33.9001
2042,NEWTOWN,NSW,,"Delivery Area",151.1802,-33.8976
2043,ERSKINEVILLE,NSW,,"Delivery Area",151.1867,-33.9022
2044,"ST PETERS",NSW,,"Delivery Area",151.1781,-33.9159
2044,"ST PETERS DC",NSW,"PO BOXES","Delivery Area",,
2044,SYDENHAM,NSW,,"Delivery Area",151.1684,-33.9169
2044,TEMPE,NSW,,"Delivery Area",151.1646,-33.9247
2045,HABERFIELD,NSW,,"Delivery Area",151.1389,-33.8797
2046,ABBOTSFORD,NSW,,"Delivery Area",151.1298,-33.8503
2046,"CANADA BAY",NSW,,"Delivery Area",151.1150,-33.8645
2046,CHISWICK,NSW,,"Delivery Area",151.1379,-33.8497
2046,"FIVE DOCK",NSW,,"Delivery Area",151.1280,-33.8663
2046,"RODD POINT",NSW,,"Delivery Area",151.1440,-33.8658
2046,"RUSSELL LEA",NSW,,"Delivery Area",151.1407,-33.8583
2046,WAREEMBA,NSW,,"Delivery Area",151.1319,-33.8575
2047,DRUMMOYNE,NSW,,"Delivery Area",151.1528,-33.8520
2048,STANMORE,NSW,,"Delivery Area",151.1652,-33.8936
2048,WESTGATE,NSW,"PO BOXES","Delivery Area",,
2049,LEWISHAM,NSW,,"Delivery Area",151.1466,-33.8952
2049,PETERSHAM,NSW,,"Delivery Area",151.1555,-33.8948
2050,CAMPERDOWN,NSW,,"Delivery Area",151.1822,-33.8886
2050,"MISSENDEN ROAD",NSW,"PO BOXES","Delivery Area",,
2052,"UNSW SYDNEY",NSW,"PO BOXES",LVR,,
2055,"NORTH SYDNEY",NSW,"LOCKED BAGS ONLY","Post Office Boxes",,
2057,CHATSWOOD,NSW,"PO BOXES","Post Office Boxes",,
2059,"NORTH SYDNEY",NSW,"PO BOXES","Post Office Boxes",,
2060,"HMAS PLATYPUS",NSW,,"Delivery Area",,
2060,"HMAS WATERHEN",NSW,,"Delivery Area",,
2060,"LAVENDER BAY",NSW,,"Delivery Area",151.2071,-33.8438
2060,"MCMAHONS POINT",NSW,,"Delivery Area",151.2030,-33.8448
2060,"NORTH SYDNEY",NSW,,"Delivery Area",151.2095,-33.8354
2060,"NORTH SYDNEY SHOPPINGWORLD",NSW,"PO BOXES","Delivery Area",,
2060,WAVERTON,NSW,,"Delivery Area",151.1988,-33.8381
2061,KIRRIBILLI,NSW,,"Delivery Area",151.2161,-33.8474
2061,"MILSONS POINT",NSW,,"Delivery Area",151.2115,-33.8469
2062,CAMMERAY,NSW,,"Delivery Area",151.2142,-33.8227
2063,NORTHBRIDGE,NSW,,"Delivery Area",151.2174,-33.8111
2064,ARTARMON,NSW,,"Delivery Area",151.1847,-33.8119
2065,"CROWS NEST",NSW,,"Delivery Area",151.2036,-33.8255
2065,"CROWS NEST DC",NSW,,"Delivery Area",,
2065,GREENWICH,NSW,,"Delivery Area",151.1855,-33.8297
2065,NAREMBURN,NSW,,"Delivery Area",151.2020,-33.8173
2065,"ROYAL NORTH SHORE HOSPITAL",NSW,"PO BOXES","Delivery Area",,
2065,"ST LEONARDS",NSW,,"Delivery Area",151.1930,-33.8223
2065,WOLLSTONECRAFT,NSW,,"Delivery Area",151.1957,-33.8331
2066,"LANE COVE",NSW,,"Delivery Area",151.1649,-33.8180
2066,"LANE COVE DC",NSW,"PO BOXES","Delivery Area",,
2066,"LANE COVE NORTH",NSW,,"Delivery Area",151.1615,-33.8056
2066,"LANE COVE WEST",NSW,,"Delivery Area",151.1495,-33.8140
2066,"LINLEY POINT",NSW,,"Delivery Area",151.1493,-33.8268
2066,LONGUEVILLE,NSW,,"Delivery Area",151.1681,-33.8298
2066,NORTHWOOD,NSW,,"Delivery Area",151.1784,-33.8287
2066,RIVERVIEW,NSW,"LANE COVE","Delivery Area",151.1602,-33.8243
2067,CHATSWOOD,NSW,,"Delivery Area",151.1812,-33.7957
2067,"CHATSWOOD WEST",NSW,,"Delivery Area",151.1626,-33.7953
2068,CASTLECRAG,NSW,,"Delivery Area",151.2205,-33.8003
2068,"MIDDLE COVE",NSW,,"Delivery Area",151.2110,-33.7915
2068,"NORTH WILLOUGHBY",NSW,,"Delivery Area",151.2005,-33.7954
2068,WILLOUGHBY,NSW,,"Delivery Area",151.2004,-33.8064
2068,"WILLOUGHBY EAST",NSW,,"Delivery Area",151.2058,-33.7986
2068,"WILLOUGHBY NORTH",NSW,"PO BOXES","Delivery Area",,
2069,"CASTLE COVE",NSW,,"Delivery Area",151.2123,-33.7859
2069,ROSEVILLE,NSW,,"Delivery Area",151.1849,-33.7825
2069,"ROSEVILLE CHASE",NSW,,"Delivery Area",151.2001,-33.7748
2070,"EAST LINDFIELD",NSW,,"Delivery Area",151.1866,-33.7673
2070,LINDFIELD,NSW,,"Delivery Area",151.1600,-33.7806
2070,"LINDFIELD WEST",NSW,"PO BOXES","Delivery Area",,
2071,"EAST KILLARA",NSW,,"Delivery Area",151.1802,-33.7574
2071,KILLARA,NSW,,"Delivery Area",151.1567,-33.7689
2072,GORDON,NSW,,"Delivery Area",151.1512,-33.7573
2073,PYMBLE,NSW,,"Delivery Area",151.1411,-33.7451
2073,"WEST PYMBLE",NSW,,"Delivery Area",151.1302,-33.7636
2074,"NORTH TURRAMURRA",NSW,,"Delivery Area",151.1540,-33.6914
2074,"SOUTH TURRAMURRA",NSW,,"Delivery Area",151.1089,-33.7524
2074,TURRAMURRA,NSW,,"Delivery Area",151.1275,-33.7343
2074,WARRAWEE,NSW,,"Delivery Area",151.1217,-33.7259
2075,"ST IVES",NSW,,"Delivery Area",151.1698,-33.7288
2075,"ST IVES CHASE",NSW,,"Delivery Area",151.1651,-33.7030
2076,NORMANHURST,NSW,,"Delivery Area",151.0964,-33.7230
2076,"NORTH WAHROONGA",NSW,,"Delivery Area",151.1303,-33.6965
2076,WAHROONGA,NSW,,"Delivery Area",151.1171,-33.7149
2077,ASQUITH,NSW,,"Delivery Area",151.1166,-33.6883
2077,HORNSBY,NSW,,"Delivery Area",151.1005,-33.6976
2077,"HORNSBY HEIGHTS",NSW,,"Delivery Area",151.1000,-33.6646
2077,WAITARA,NSW,,"Delivery Area",151.1054,-33.7102
2079,"MOUNT COLAH",NSW,,"Delivery Area",151.1155,-33.6649
2080,"MOUNT KURING-GAI",NSW,,"Delivery Area",151.1411,-33.6527
2081,BEROWRA,NSW,,"Delivery Area",151.1520,-33.6280
2081,COWAN,NSW,,"Delivery Area",151.1650,-33.5805
2082,"BEROWRA CREEK",NSW,,"Delivery Area",,
2082,"BEROWRA HEIGHTS",NSW,,"Delivery Area",151.1374,-33.6015
2082,"BEROWRA WATERS",NSW,"PO BOXES","Delivery Area",151.1372,-33.5251
2083,"BAR POINT",NSW,,"Delivery Area",151.1727,-33.4932
2083,BROOKLYN,NSW,,"Delivery Area",151.2340,-33.5815
2083,"CHEERO POINT",NSW,,"Delivery Area",151.1933,-33.5097
2083,"COGRA BAY",NSW,,"Delivery Area",151.2244,-33.5194
2083,"DANGAR ISLAND",NSW,,"Delivery Area",151.2394,-33.5395
2083,"MILSONS PASSAGE",NSW,,"Delivery Area",151.1788,-33.5131
2083,"MOONEY MOONEY",NSW,,"Delivery Area",151.2113,-33.5230
2084,"COTTAGE POINT",NSW,,"Delivery Area",151.2034,-33.6192
2084,"DUFFYS FOREST",NSW,,"Delivery Area",151.1918,-33.6725
2084,"TERREY HILLS",NSW,,"Delivery Area",151.2156,-33.6921
2085,BELROSE,NSW,,"Delivery Area",151.2096,-33.7215
2085,"BELROSE WEST",NSW,"PO BOXES","Delivery Area",,
2085,DAVIDSON,NSW,,"Delivery Area",151.1897,-33.7395
2086,"FRENCHS FOREST",NSW,,"Delivery Area",151.2332,-33.7513
2086,"FRENCHS FOREST EAST",NSW,"PO BOXES","Delivery Area",,
2087,FORESTVILLE,NSW,,"Delivery Area",151.2132,-33.7608
2087,"KILLARNEY HEIGHTS",NSW,,"Delivery Area",151.2155,-33.7724
2088,MOSMAN,NSW,,"Delivery Area",151.2486,-33.8287
2088,"SPIT JUNCTION",NSW,"PO BOXES","Delivery Area",,
2089,"KURRABA POINT",NSW,,"Delivery Area",151.2228,-33.8414
2089,"NEUTRAL BAY",NSW,,"Delivery Area",151.2181,-33.8350
2089,"NEUTRAL BAY JUNCTION",NSW,"PO BOXES","Delivery Area",,
2090,CREMORNE,NSW,,"Delivery Area",151.2251,-33.8296
2090,"CREMORNE JUNCTION",NSW,"PO BOXES","Delivery Area",,
2090,"CREMORNE POINT",NSW,,"Delivery Area",151.2283,-33.8416
2091,"HMAS PENGUIN",NSW,,LVR,,
2092,SEAFORTH,NSW,,"Delivery Area",151.2428,-33.7946
2093,BALGOWLAH,NSW,,"Delivery Area",151.2611,-33.7945
2093,"BALGOWLAH HEIGHTS",NSW,,"Delivery Area",151.2655,-33.8079
2093,CLONTARF,NSW,,"Delivery Area",151.2540,-33.8079
2093,"MANLY VALE",NSW,,"Delivery Area",151.2655,-33.7831
2093,"NORTH BALGOWLAH",NSW,,"Delivery Area",151.2524,-33.7869
2094,FAIRLIGHT,NSW,,"Delivery Area",151.2739,-33.7940
2095,MANLY,NSW,,"Delivery Area",151.2936,-33.8033
2095,"MANLY EAST",NSW,"PO BOXES","Delivery Area",,
2096,"CURL CURL",NSW,,"Delivery Area",151.2908,-33.7702
2096,FRESHWATER,NSW,,"Delivery Area",151.2842,-33.7760
2096,QUEENSCLIFF,NSW,,"Delivery Area",151.2852,-33.7828
2097,COLLAROY,NSW,,"Delivery Area",151.3033,-33.7395
2097,"COLLAROY BEACH",NSW,"PO BOXES","Delivery Area",,
2097,"COLLAROY PLATEAU",NSW,,"Delivery Area",151.2895,-33.7298
2097,"WHEELER HEIGHTS",NSW,,"Delivery Area",151.2814,-33.7281
2099,CROMER,NSW,,"Delivery Area",151.2683,-33.7300
2099,"DEE WHY",NSW,,"Delivery Area",151.2890,-33.7510
2099,NARRAWEENA,NSW,,"Delivery Area",151.2722,-33.7498
2099,"NORTH CURL CURL",NSW,,"Delivery Area",151.2909,-33.7632
2100,"ALLAMBIE HEIGHTS",NSW,,"Delivery Area",151.2486,-33.7696
2100,"BEACON HILL",NSW,,"Delivery Area",151.2593,-33.7522
2100,BROOKVALE,NSW,,"Delivery Area",151.2698,-33.7626
2100,"NORTH MANLY",NSW,,"Delivery Area",151.2709,-33.7761
2100,"OXFORD FALLS",NSW,,"Delivery Area",151.2412,-33.7307
2100,"WARRINGAH MALL",NSW,"PO BOXES","Delivery Area",,
2101,"ELANORA HEIGHTS",NSW,,"Delivery Area",151.2720,-33.7000
2101,INGLESIDE,NSW,,"Delivery Area",151.2581,-33.6894
2101,NARRABEEN,NSW,,"Delivery Area",151.2814,-33.7137
2101,"NORTH NARRABEEN",NSW,,"Delivery Area",151.2879,-33.7021
2102,WARRIEWOOD,NSW,,"Delivery Area",151.2940,-33.6894
2102,"WARRIEWOOD SHOPPING SQUARE",NSW,"PO BOXES","Delivery Area",,
2103,"MONA VALE",NSW,,"Delivery Area",151.3030,-33.6770
2104,BAYVIEW,NSW,,"Delivery Area",151.2890,-33.6595
2105,"CHURCH POINT",NSW,,"Delivery Area",151.2789,-33.6492
2105,"ELVINA BAY",NSW,,"Delivery Area",151.2778,-33.6400
2105,"LOVETT BAY",NSW,,"Delivery Area",151.2800,-33.6307
2105,"MCCARRS CREEK",NSW,,"Delivery Area",151.2768,-33.6429
2105,"MORNING BAY",NSW,,"Delivery Area",151.2809,-33.6239
2105,"SCOTLAND ISLAND",NSW,,"Delivery Area",151.2909,-33.6404
2106,NEWPORT,NSW,,"Delivery Area",151.3143,-33.6601
2106,"NEWPORT BEACH",NSW,"PO BOXES","Delivery Area",,
2107,"AVALON BEACH",NSW,,"Delivery Area",151.3281,-33.6287
2107,"BILGOLA BEACH",NSW,,"Delivery Area",151.3254,-33.6447
2107,"BILGOLA PLATEAU",NSW,,"Delivery Area",151.3123,-33.6448
2107,CLAREVILLE,NSW,,"Delivery Area",151.3091,-33.6355
2107,"WHALE BEACH",NSW,,"Delivery Area",151.3304,-33.6124
2108,"COASTERS RETREAT",NSW,,"Delivery Area",151.2990,-33.6048
2108,"CURRAWONG BEACH",NSW,,"Delivery Area",151.2978,-33.5952
2108,"GREAT MACKEREL BEACH",NSW,,"Delivery Area",151.2983,-33.5913
2108,"PALM BEACH",NSW,,"Delivery Area",151.3261,-33.6056
2109,"MACQUARIE UNIVERSITY",NSW,"PO BOXES",LVR,,
2110,"HUNTERS HILL",NSW,,"Delivery Area",151.1382,-33.8297
2110,WOOLWICH,NSW,,"Delivery Area",151.1730,-33.8402
2111,GLADESVILLE,NSW,,"Delivery Area",151.1263,-33.8276
2111,HENLEY,NSW,,"Delivery Area",151.1354,-33.8421
2111,"HUNTLEYS COVE",NSW,,"Delivery Area",151.1375,-33.8374
2111,"HUNTLEYS POINT",NSW,,"Delivery Area",151.1439,-33.8397
2111,"MONASH PARK",NSW,,"Delivery Area",,
2111,"TENNYSON POINT",NSW,,"Delivery Area",151.1168,-33.8321
2112,"DENISTONE EAST",NSW,,"Delivery Area",151.0981,-33.7968
2112,PUTNEY,NSW,,"Delivery Area",151.1079,-33.8269
2112,RYDE,NSW,,"Delivery Area",151.1139,-33.8105
2113,"BLENHEIM ROAD",NSW,"PO BOXES","Delivery Area",,
2113,"EAST RYDE",NSW,,"Delivery Area",151.1360,-33.8110
2113,"MACQUARIE CENTRE",NSW,"PO BOXES","Delivery Area",,
2113,"MACQUARIE PARK",NSW,,"Delivery Area",151.1242,-33.7787
2113,"NORTH RYDE",NSW,,"Delivery Area",151.1337,-33.7967
2114,DENISTONE,NSW,,"Delivery Area",151.0885,-33.7986
2114,"DENISTONE WEST",NSW,,"Delivery Area",151.0770,-33.8008
2114,MEADOWBANK,NSW,,"Delivery Area",151.0874,-33.8162
2114,"MELROSE PARK",NSW,,"Delivery Area",151.0742,-33.8148
2114,"WEST RYDE",NSW,,"Delivery Area",151.0862,-33.8063
2115,ERMINGTON,NSW,,"Delivery Area",151.0604,-33.8104
2116,RYDALMERE,NSW,,"Delivery Area",151.0393,-33.8138
2117,DUNDAS,NSW,,"Delivery Area",151.0421,-33.8030
2117,"DUNDAS VALLEY",NSW,,"Delivery Area",151.0577,-33.7922
2117,OATLANDS,NSW,,"Delivery Area",151.0257,-33.7950
2117,TELOPEA,NSW,,"Delivery Area",151.0412,-33.7940
2118,CARLINGFORD,NSW,,"Delivery Area",151.0446,-33.7745
2118,"CARLINGFORD COURT",NSW,"PO BOXES","Delivery Area",,
2118,"CARLINGFORD NORTH",NSW,"PO BOXES","Delivery Area",,
2118,KINGSDENE,NSW,"PO BOXES","Delivery Area",,
2119,BEECROFT,NSW,,"Delivery Area",151.0611,-33.7536
2119,CHELTENHAM,NSW,,"Delivery Area",151.0775,-33.7568
2120,"PENNANT HILLS",NSW,,"Delivery Area",151.0711,-33.7363
2120,THORNLEIGH,NSW,,"Delivery Area",151.0810,-33.7204
2120,WESTLEIGH,NSW,,"Delivery Area",151.0700,-33.7136
2121,EPPING,NSW,,"Delivery Area",151.0750,-33.7739
2121,"NORTH EPPING",NSW,,"Delivery Area",151.0943,-33.7585
2122,EASTWOOD,NSW,,"Delivery Area",151.0846,-33.7885
2122,MARSFIELD,NSW,,"Delivery Area",151.1050,-33.7833
2123,PARRAMATTA,NSW,"PO BOXES",LVR,,
2124,PARRAMATTA,NSW,"PO BOXES","Post Office Boxes",,
2125,"WEST PENNANT HILLS",NSW,,"Delivery Area",151.0331,-33.7476
2126,CHERRYBROOK,NSW,,"Delivery Area",151.0460,-33.7228
2127,NEWINGTON,NSW,,"Delivery Area",151.0547,-33.8376
2127,"SYDNEY OLYMPIC PARK",NSW,,"Delivery Area",151.0669,-33.8402
2127,"WENTWORTH POINT",NSW,,"Delivery Area",151.0779,-33.8263
2128,SILVERWATER,NSW,LIDCOMBE,"Delivery Area",151.0428,-33.8339
2129,"SYDNEY MARKETS",NSW,"PO BOXES","Post Office Boxes",,
2130,"SUMMER HILL",NSW,,"Delivery Area",151.1374,-33.8934
2131,ASHFIELD,NSW,,"Delivery Area",151.1274,-33.8893
2132,CROYDON,NSW,,"Delivery Area",151.1169,-33.8789
2133,"CROYDON PARK",NSW,,"Delivery Area",151.1022,-33.8975
2133,"ENFIELD SOUTH",NSW,"PO BOXES","Delivery Area",,
2134,BURWOOD,NSW,,"Delivery Area",151.1041,-33.8783
2134,"BURWOOD NORTH",NSW,"PO BOXES","Delivery Area",,
2135,STRATHFIELD,NSW,,"Delivery Area",151.0805,-33.8791
2136,"BURWOOD HEIGHTS",NSW,,"Delivery Area",151.1039,-33.8893
2136,ENFIELD,NSW,,"Delivery Area",151.0960,-33.8900
2136,"STRATHFIELD SOUTH",NSW,,"Delivery Area",151.0790,-33.8967
2137,"BREAKFAST POINT",NSW,,"Delivery Area",151.1110,-33.8426
2137,CABARITA,NSW,,"Delivery Area",151.1159,-33.8452
2137,CONCORD,NSW,,"Delivery Area",151.1067,-33.8566
2137,MORTLAKE,NSW,,"Delivery Area",151.1065,-33.8412
2137,"NORTH STRATHFIELD",NSW,,"Delivery Area",151.0887,-33.8605
2138,"CONCORD WEST",NSW,,"Delivery Area",151.0919,-33.8427
2138,"CONCORD WEST DC",NSW,"PO BOXES","Delivery Area",,
2138,"LIBERTY GROVE",NSW,,"Delivery Area",151.0838,-33.8409
2138,RHODES,NSW,,"Delivery Area",151.0886,-33.8288
2139,"CONCORD REPATRIATION HOSPITAL",NSW,"PO BOXES",LVR,,
2140,HOMEBUSH,NSW,,"Delivery Area",151.0807,-33.8604
2140,"HOMEBUSH SOUTH",NSW,"PO BOXES","Delivery Area",,
2140,"HOMEBUSH WEST",NSW,,"Delivery Area",151.0680,-33.8628
2141,BERALA,NSW,,"Delivery Area",151.0335,-33.8745
2141,LIDCOMBE,NSW,,"Delivery Area",151.0491,-33.8551
2141,"LIDCOMBE NORTH",NSW,"PO BOXES","Delivery Area",,
2141,ROOKWOOD,NSW,,"Delivery Area",151.0563,-33.8747
2142,BLAXCELL,NSW,"PO BOXES","Delivery Area",,
2142,CAMELLIA,NSW,,"Delivery Area",151.0345,-33.8193
2142,CLYDE,NSW,,"Delivery Area",151.0218,-33.8332
2142,GRANVILLE,NSW,,"Delivery Area",151.0072,-33.8366
2142,HOLROYD,NSW,,"Delivery Area",150.9971,-33.8300
2142,ROSEHILL,NSW,,"Delivery Area",151.0304,-33.8264
2142,"SOUTH GRANVILLE",NSW,,"Delivery Area",151.0107,-33.8577
