HAZELWOOD SOUTH,VIC,3840,-38.3189,146.4608
HAZLEDEAN,QLD,4741,-21.355,148.9086
HEADINGTON HILL,QLD,4361,-27.9089,152.0338
HEALESVILLE,VIC,3777,-37.6666,145.5589
HEALESVILLE MAIN STREET,VIC,3777,0,0
HEALY,QLD,4825,-20.7483,139.5006
HEARD ISLAND,TAS,7151,0,0
HEATH HILL,VIC,3981,-38.2392,145.7072
HEATHCOTE,NSW,2233,-34.1105,150.9787
HEATHCOTE,VIC,3523,-36.9114,144.7233
HEATHCOTE JUNCTION,VIC,3758,-37.3812,145.0478
HEATHCOTE SOUTH,VIC,3523,-37.0053,144.7035
HEATHERBRAE,NSW,2324,-32.7878,151.739
HEATHERTON,VIC,3202,-37.9559,145.0937
HEATHFIELD,SA,5153,-35.0255,138.7162
HEATHMERE,VIC,3305,-38.2117,141.6387
HEATHMONT,VIC,3135,-37.8288,145.246
HEATHPOOL,SA,5068,-34.9312,138.6462
HEATHRIDGE,WA,6027,-31.7645,115.761
HEATHWOOD,VIC,3134,0,0
HEATHWOOD,QLD,4110,-27.6394,152.9918
HEATHWOOD DF,QLD,4110,-27.63460901,152.9908579
HEATLEY,QLD,4814,-19.2925,146.7545
HEAVITREE GAP CPA,NT,0873,0,0
HEBDEN,NSW,2330,-32.3404,151.057
HEBEL,QLD,4486,-28.8814,147.5111
HEBERSHAM,NSW,2770,-33.7459,150.8239
HECKENBERG,NSW,2168,-33.9078,150.8914
HECTORVILLE,SA,5073,-34.893,138.6656
HEDDON GRETA,NSW,2321,-32.8053,151.5065
HEDLEY,VIC,3967,-38.6698,146.5592
HEIDELBERG,VIC,3084,-37.7513,145.0697
HEIDELBERG HEIGHTS,VIC,3081,-37.7444,145.0534
HEIDELBERG RGH,VIC,3081,0,0
HEIDELBERG WEST,VIC,3081,-37.7394,145.045
HEIFER STATION,NSW,2460,-29.456,152.5906
HELEN SPRINGS STATION,NT,0852,0,0
HELENA VALLEY,WA,6056,-31.919,116.0389
HELENS HILL,QLD,4850,-18.7891,146.1314
HELENSBURGH,NSW,2508,-34.1843,150.983
HELENSVALE,QLD,4212,-27.9087,153.3349
HELENSVALE TOWN CENTRE,QLD,4212,0,0
HELENSVALE TOWN CENTRE,QLD,4212,-27.91571902,153.3375672
HELENVALE,QLD,4895,-15.7071864,145.2262131
HELIDON,QLD,4344,-27.5253,152.1296
HELIDON SPA,QLD,4344,-27.5437,152.0971
HELLYER,TAS,7321,-40.8814,145.4271
HEMMANT,QLD,4174,-27.444,153.1275
HENDERSON,WA,6166,-32.1622,115.7769
HENDON,QLD,4362,-28.0746,151.9599
HENDON,SA,5014,-34.8741,138.5156
HENDRA,QLD,4011,-27.4183,153.0698
HENLEY,NSW,2111,-33.8421,151.1354
HENLEY BEACH,SA,5022,-34.9163,138.4972
HENLEY BEACH SOUTH,SA,5022,-34.9302,138.5016
HENLEY BROOK,WA,6055,-31.8117,115.9833
HENRIETTA,TAS,7325,-41.1774,145.6803
HENSLEY PARK,VIC,3301,-37.6236,142.0442
HENTY,NSW,2658,-35.5236,147.0696
HENTY,VIC,3312,-37.6419,141.5299
HENTY,WA,6236,-33.3764,115.83
HEPBURN,VIC,3461,-37.3098,144.1266
HEPBURN SPRINGS,VIC,3461,-37.3162,144.1467
HERBERT,NT,0836,-12.5256,131.1595
HERBERTON,QLD,4887,-17.3897,145.3869
HERDSMAN,WA,6017,-31.9193,115.8045
HERDSMANS COVE,TAS,7030,-42.7508,147.2652
HEREFORD HALL,NSW,2622,-35.7725,149.5496
HERITAGE PARK,QLD,4118,-27.6822,153.0618
HERMANNSBURG,NT,0872,-23.9347,132.7979
HERMIDALE,NSW,2831,-31.6325,146.6452
HERMIT PARK,QLD,4812,-19.2837,146.8059
HERMITAGE,TAS,7030,-42.2634,146.847
HERMITAGE FLAT,NSW,2790,-33.4783,150.1448
HERNANI,NSW,2453,-30.3078,152.4355
HERNE HILL,VIC,3218,-38.1344,144.3238
HERNE HILL,WA,6056,-31.8338,116.0287
HERNES OAK,VIC,3825,-38.221,146.3076
HERON ISLAND,QLD,4680,-23.44211233,151.9124749
HERONS CREEK,NSW,2439,-31.5653,152.7113
HERRICK,TAS,7264,-41.0844,147.9008
HERRON,WA,6211,-32.7528,115.6814
HERSTON,QLD,4006,-27.4493,153.0223
HERVEY BAY,QLD,4655,-25.28788185,152.7715066
HERVEY BAY DC,QLD,4655,0,0
HERVEY RANGE,QLD,4817,-19.4796,146.4674
HESKET,VIC,3442,-37.3544,144.6343
HESSE,VIC,3321,-38.0853,143.8866
HESTER,WA,6255,-33.9046,116.1627
HESTER BROOK,WA,6255,-33.9256,116.0911
HEWETT,SA,5118,-34.5739,138.7544
HEXHAM,NSW,2322,-32.853,151.6731
HEXHAM,VIC,3273,-37.9903,142.6879
HEYBRIDGE,TAS,7316,-41.085,145.9772
HEYFIELD,VIC,3858,-37.9718,146.766
HEYTESBURY LOWER,VIC,3268,-38.5641,142.8909
HEYWOOD,VIC,3304,-38.1331,141.6276
HIAMDALE,VIC,3847,-38.2617,146.7407
HIAWATHA,VIC,3971,-38.5326,146.4413
HIBERNIA,QLD,4723,-23.0915,147.9
HICKETY,WA,6532,-28.4563,114.7255
HICKEYS CREEK,NSW,2440,-30.8757,152.6023
HIDDEN VALLEY,NT,0822,-12.4491,130.9081
HIDDEN VALLEY,QLD,4703,-23.1704,150.72
HIDEAWAY BAY,QLD,4800,-20.0803,148.4823
HIGGINS,ACT,2615,-35.2332,149.0271
HIGGINSVILLE,WA,6443,-31.7673,121.6397
HIGH CAMP,VIC,3764,-37.1912,144.8634
HIGH RANGE,NSW,2575,-34.3248,150.3013
HIGH WYCOMBE,WA,6057,-31.9465,115.9997
HIGHBURY,QLD,4892,-16.3223,143.0015
HIGHBURY,SA,5089,-34.8517,138.7176
HIGHBURY,WA,6313,-33.0977,117.2359
HIGHCLERE,TAS,7321,-41.1955,145.8225
HIGHCROFT,TAS,7183,-43.1533,147.7792
HIGHER MACDONALD,NSW,2775,-33.1703,150.9004
HIGHETT,VIC,3190,-37.9506,145.0398
HIGHFIELDS,NSW,2289,-32.956,151.7152
HIGHFIELDS,QLD,4352,-27.4657,151.9501
HIGHGATE,QLD,4101,0,0
HIGHGATE,SA,5063,-34.9617,138.6218
HIGHGATE,WA,6003,-31.9402,115.8707
HIGHGATE HILL,QLD,4101,-27.4879,153.0179
HIGHGROVE,QLD,4352,-27.1164,151.7783
HIGHLAND PARK,QLD,4211,-28.0145,153.3331
HIGHLAND PLAINS,QLD,4401,-27.2632,151.7622
HIGHLAND PLAINS,QLD,4454,-25.8672,148.7676
HIGHLAND VALLEY,SA,5255,-35.1793,138.9267
HIGHLANDS,VIC,3660,-37.0842,145.4184
HIGHPOINT CITY,VIC,3032,-37.7766814,144.9006766
HIGHTON,VIC,3216,-38.1752,144.3098
HIGHVALE,QLD,4520,-27.3729,152.8119
HIGHWORTH,QLD,4560,-26.6163,152.9302
HILBERT,WA,6112,-32.1777,115.9791
HILGAY,VIC,3315,-37.6209,141.6329
HILL END,NSW,2850,-33.0176,149.4532
HILL END,VIC,3825,-38.0117,146.1404
HILL RIVER,SA,5453,-33.8051,138.685
HILL RIVER,WA,6521,-30.2578,115.3183
HILL TOP,NSW,2575,-34.3439,150.4797
HILL TOP,NSW,2628,-36.3291,148.6941
HILLARYS,WA,6025,-31.8112,115.7434
HILLBANK,SA,5112,-34.728,138.69
HILLCREST,VIC,3351,-37.618,143.6337
HILLCREST,QLD,4118,-27.6692,153.0272
HILLCREST,SA,5086,-34.8633,138.642
HILLCREST,TAS,7320,-41.0628,145.8947
HILLDALE,NSW,2420,-32.4964,151.6373
HILLDENE,VIC,3660,-37.0406,145.0588
HILLGROVE,NSW,2350,-30.5532,151.9691
HILLGROVE,NSW,2650,-35.0451,147.3573
HILLIER,SA,5116,-34.6234,138.692
HILLMAN,WA,6168,-32.2828,115.7667
HILLSBOROUGH,NSW,2290,-32.962,151.6735
HILLSBOROUGH,NSW,2320,-32.6332,151.4764
HILLSDALE,NSW,2036,-33.9522,151.2275
HILLSIDE,VIC,3037,-37.691,144.7411
HILLSIDE,VIC,3875,-37.8463,147.5147
HILLSIDE,WA,6312,-32.8963,117.2143
HILLSTON,NSW,2675,-33.4434,145.4774
HILLTOWN,SA,5455,-33.7059,138.6482
HILLVIEW,QLD,4285,-28.2298,153.0225
HILLVILLE,NSW,2430,-31.9838,152.3336
HILLVUE,NSW,2340,-31.129,150.908
HILLWOOD,TAS,7252,-41.2196,146.9689
HILTABA,SA,5717,-32.2263,135.1706
HILTON,SA,5033,-34.9321,138.5658
HILTON,WA,6163,-32.067,115.7864
HILTON PLAZA,SA,5033,-34.93146476,138.5620333
HINCHINBROOK,NSW,2168,-33.9172,150.8618
HINCHINBROOK,QLD,4849,-18.3046,146.2185
HINCKS,SA,5603,-33.8566,135.9632
HINDMARSH,SA,5007,-34.9056,138.5703
HINDMARSH,WA,6462,-31.211,117.1893
HINDMARSH ISLAND,SA,5214,-35.521,138.8836
HINDMARSH TIERS,SA,5202,-35.4154,138.5582
HINDMARSH VALLEY,SA,5211,-35.479,138.5952
HINES HILL,WA,6413,-31.508,118.062
HINNOMUNJIE,VIC,3898,-37.0111,147.6571
HINTON,NSW,2321,-32.7227,151.6693
HIRSTGLEN,QLD,4359,-27.8386,152.0966
HITHERGREEN,WA,6280,-33.7225,115.4937
HIVESVILLE,QLD,4612,-26.1715,151.688
HMAS ALBATROS,NSW,2540,-34.93819757,150.5562565
HMAS ALBATROSS,NSW,2540,-34.93819757,150.5562565
HMAS CERBERUS,VIC,3920,-38.3815,145.1937
HMAS CRESWELL,ACT,2540,-35.1324924,150.7012766
HMAS HARMAN,ACT,2600,-35.34839872,149.1975558
HMAS PLATYPUS,NSW,2060,0,0
HMAS RUSHCUTTERS,NSW,2027,-33.87223314,151.2379603
HMAS WATERHEN,NSW,2060,-33.84154766,151.1956628
HMAS WATSON,NSW,2030,0,0
HOBART,TAS,7000,-42.8823,147.3259
HOBART,TAS,7001,-42.88129418,147.3258985
HOBARTVILLE,NSW,2753,-33.6049,150.7437
HOBBYS YARDS,NSW,2795,-33.6941,149.3241
HOCKING,WA,6065,-31.7698,115.8191
HODDLES CREEK,VIC,3139,-37.8505,145.5936
HODDYS WELL,WA,6566,-31.6393,116.4547
HODGLEIGH,QLD,4610,-26.6162,151.9252
HODGSON,QLD,4455,-26.5598,148.6287
HODGSON VALE,QLD,4352,-27.6788,151.9474
HOFFMAN,WA,6220,-33.0316,116.0756
HOGARTH RANGE,NSW,2469,-28.9139,152.808
HOLBROOK,NSW,2644,-35.6916,147.2904
HOLDEN HILL,SA,5088,-34.8513,138.6728
HOLDER,ACT,2611,-35.3339,149.0456
HOLDER,SA,5330,-34.1719,140.0254
HOLDER SIDING,SA,5330,-34.3319,140.0569
HOLGATE,NSW,2250,-33.4061,151.405
HOLLAND PARK,QLD,4121,-27.5194,153.0732
HOLLAND PARK EAST,QLD,4121,0,0
HOLLAND PARK WEST,QLD,4121,-27.5285,153.0612
HOLLANDS LANDING,VIC,3862,-38.0525,147.4594
HOLLETON,WA,6426,-31.9722,119.2101
HOLLISDALE,NSW,2446,-31.3892,152.5431
HOLLOW TREE,TAS,7140,-42.4852,146.8911
HOLLOWAYS BEACH,QLD,4878,-16.8457,145.7316
HOLLYDEEN,NSW,2328,-32.3314,150.6245
HOLLYWELL,QLD,4216,-27.8956,153.3998
HOLMES,NT,0812,-12.3876,130.9239
HOLMESGLEN,VIC,3148,0,0
HOLMESVILLE,NSW,2286,-32.9149,151.5704
HOLMVIEW,QLD,4207,-27.7122,153.1703
HOLMWOOD,WA,6522,-29.0624,115.6258
HOLOWILIENA,SA,5432,-31.9106,138.9114
HOLOWILIENA SOUTH,SA,5432,-32.0196,138.9295
HOLROYD,NSW,2142,-33.83,150.9971
HOLROYD RIVER,QLD,4892,-14.208,142.4575
HOLSWORTHY,NSW,2173,-34.0841,150.9053
HOLT,ACT,2615,-35.2245,149.014
HOLT ROCK,WA,6355,-32.6589,119.4237
HOLTS FLAT,NSW,2631,-36.6162,149.2637
HOLTZE,NT,0829,-12.4554,131.0081
HOLWELL,TAS,7275,-41.2733,146.7681
HOLYOAKE,WA,6213,-32.7032,116.1168
HOME HILL,QLD,4806,-19.6612,147.4138
HOME ISLAND COCOS (KEELING) ISLANDS,WA,6799,-12.1478,96.87979
HOME RULE,NSW,2850,-32.4244,149.6276
HOMEBUSH,NSW,2140,-33.8604,151.0807
HOMEBUSH,VIC,3465,-37.0352,143.5286
HOMEBUSH,QLD,4740,-21.2704,149.0518
HOMEBUSH SOUTH,NSW,2140,0,0
HOMEBUSH WEST,NSW,2140,-33.8628,151.068
HOMELEIGH,NSW,2474,-28.5713,153.0638
HOMERTON,VIC,3304,-38.1343,141.8018
HOMESTEAD,QLD,4816,-20.3512,145.6054
HOMEWOOD,VIC,3717,-37.2014,145.3147
HONEYBUGLE,NSW,2825,-31.8373,146.8581
HONEYWOOD,TAS,7017,-42.7247,147.2835
HONITON,SA,5576,-35.1102,137.6342
HOOKSWOOD,QLD,4415,-26.5301,150.3279
HOPE FOREST,SA,5172,-35.2846,138.6263
HOPE GAP,SA,5555,-33.6588,138.199
HOPE ISLAND,QLD,4212,-27.8675,153.3598
HOPE VALE,QLD,4895,-15.1368,145.2476
HOPE VALLEY,SA,5090,-34.8472,138.6986
HOPE VALLEY,WA,6165,-32.1962,115.8137
HOPEFIELD,NSW,2646,-35.9169,146.4628
HOPELAND,QLD,4413,-26.894,150.6654
HOPELAND,WA,6125,-32.3777,115.8794
HOPETOUN,VIC,3396,-35.6985,142.3301
HOPETOUN,WA,6348,-33.8614,120.0913
HOPETOUN GARDENS,VIC,3162,0,0
HOPETOUN PARK,VIC,3340,-37.6941,144.5011
HOPKINS CREEK,NSW,2484,-28.2844,153.2331
HOPPERS CROSSING,VIC,3029,-37.8689,144.7
HORDERN VALE,VIC,3238,-38.7935,143.4897
HORFIELD,VIC,3567,-35.8902,144.2127
HORN,QLD,4875,-10.6169,142.3139
HORNET BANK,QLD,4420,0,0
HORNINGSEA PARK,NSW,2171,-33.9462,150.842
HORNSBY,NSW,2077,-33.6976,151.1005
HORNSBY HEIGHTS,NSW,2077,-33.6646,151.1
HORNSDALE,SA,5491,-33.0414,138.5236
HORROCKS,WA,6535,-28.3772,114.4297
HORSE CAMP,QLD,4671,-25.0738,151.8782
HORSE CREEK,QLD,4714,-23.6691,150.3803
HORSE STATION CREEK,NSW,2474,-28.6088,152.949
HORSESHOE BAY,QLD,4819,-19.1236,146.8529
HORSESHOE BEND,NSW,2320,-32.7356,151.5678
HORSESHOE CREEK,NSW,2474,-28.5378,153.036
HORSESHOE LAGOON,QLD,4809,-19.5586,147.1348
HORSFIELD BAY,NSW,2256,-33.4924,151.3021
HORSHAM,VIC,3400,-36.7172,142.1962
HORSHAM WEST,VIC,3400,-36.71889928,142.1969381
HORSLEY,NSW,2530,-34.4906,150.776
HORSLEY PARK,NSW,2175,-33.8426,150.848
HORSNELL GULLY,SA,5141,-34.9345,138.7051
HORTON,QLD,4660,-25.2283,152.3325
HOSKIN CORNER,SA,5461,-34.2037,138.4628
HOSKINSTOWN,NSW,2621,-35.4087,149.4343
HOTHAM,NT,0822,-12.3842,131.3928
HOTHAM HEIGHTS,VIC,3741,-37.0515,147.1696
HOTHAM HILL,VIC,3051,-37.79246821,144.9443907
HOTSPUR,VIC,3303,-37.9334,141.5535
HOUGHTON,SA,5131,-34.8293,138.7578
HOUSTON,VIC,3128,0,0
HOUTMAN ABROLHOS,WA,6530,-28.6822,113.8085
HOVE,SA,5048,-35.0116,138.5219
HOVEA,WA,6071,-31.87,116.0984
HOVELLS CREEK,NSW,2794,-34.0675,148.8635
HOWARD,QLD,4659,-25.3153,152.5466
HOWARD SPRINGS,NT,0835,-12.4672,131.0621
HOWARDS GRASS,NSW,2480,-28.79,153.3007
HOWATHARRA,WA,6532,-28.5441,114.6331
HOWDEN,TAS,7054,-43.0239,147.2989
HOWELL,NSW,2360,-29.9378,151.0448
HOWES CREEK,VIC,3723,-37.1416,146.0102
HOWES VALLEY,NSW,2330,-32.8155,150.861
HOWICK,NSW,2330,-32.4352,150.9325
HOWICK,WA,6450,-33.6589,122.8367
HOWITT,QLD,4890,-17.0594,141.28
HOWITT PLAINS,VIC,3858,-37.1944,146.7
HOWLONG,NSW,2643,-35.9599,146.6113
HOWQUA,VIC,3723,-37.244,146.1952
HOWQUA HILLS,VIC,3723,-37.1838,146.3031
HOWQUA INLET,VIC,3723,-37.232,146.1326
HOWRAH,TAS,7018,-42.8799,147.4086
HOWTH,TAS,7316,-41.0935,146.0035
HOXTON PARK,NSW,2171,-33.9299,150.8579
HOYA,QLD,4310,-27.9741,152.6807
HOYLETON,SA,5453,-33.999,138.5234
HUDDLESTON,SA,5523,-33.3382,138.2896
HUDSON,QLD,4860,-17.5245,145.9988
HUGH,NT,0872,-24.1122,133.61
HUGHENDEN,QLD,4821,-20.8455,144.1898
HUGHES,NT,0822,-12.6867,131.1008
HUGHES,ACT,2605,-35.3329,149.0954
HUGHESDALE,VIC,3166,-37.8987,145.0812
HULL HEADS,QLD,4854,-17.9917,146.0656
HULONGINE,WA,6460,-31.3597,116.825
HUMBOLDT,QLD,4702,-24.2733,148.9261
HUMBUG SCRUB,SA,5114,-34.7178,138.8108
HUME,ACT,2620,-35.3806,149.168
HUME WEIR,VIC,3691,0,0
HUMEBURN,QLD,4490,-27.3505,145.2042
HUMEVALE,VIC,3757,-37.5037,145.1737
HUMPHERY,QLD,4625,-25.6014,151.4734
HUMPTY DOO,NT,0836,-12.5841,131.1258
HUMULA,NSW,2652,-35.486,147.7494
HUNCHY,QLD,4555,-26.68,152.924
HUNGERFORD,NSW,2840,-29.1996,144.6183
HUNGERFORD,QLD,4493,-28.7104,144.314
HUNTER,VIC,3558,-36.4358,144.5228
HUNTER REGION MC,NSW,2310,-32.89086151,151.7164573
HUNTERS HILL,NSW,2110,-33.8297,151.1382
HUNTERSTON,VIC,3971,-38.6083,146.8126
HUNTERVIEW,NSW,2330,-32.5397,151.1797
HUNTFIELD HEIGHTS,SA,5163,-35.1554,138.5136
HUNTINGDALE,VIC,3166,-37.9074,145.1086
HUNTINGDALE,WA,6110,-32.0853,115.9653
HUNTINGDON,NSW,2446,-31.4637,152.6519
HUNTINGFIELD,TAS,7055,-43.0004,147.2945
HUNTINGWOOD,NSW,2148,-33.7976,150.8832
HUNTLEY,NSW,2530,-34.4951,150.7373
HUNTLEY,NSW,2800,-33.3695,149.128
HUNTLEYS COVE,NSW,2111,-33.8374,151.1375
HUNTLEYS POINT,NSW,2111,-33.8397,151.1439
HUNTLY,VIC,3551,-36.6592,144.3205
HUNTLY NORTH,VIC,3551,-36.5943,144.333
HUNWICK,WA,6330,-34.96412583,117.6420875
HUON,VIC,3695,-36.2291,147.0762
HUON CREEK,VIC,3691,-36.1559,146.8223
HUON ISLAND,TAS,7112,-43.2896,147.1431
HUONBROOK,NSW,2482,-28.5378,153.3609
HUONVILLE,TAS,7109,-43.0304,147.0553
HURLSTONE PARK,NSW,2193,-33.91,151.1288
HURRICANE,QLD,4871,-16.5209,144.6315
HURSTBRIDGE,VIC,3099,-37.6369,145.193
HURSTVILLE,NSW,2220,-33.9627,151.101
HURSTVILLE GROVE,NSW,2220,-33.9788,151.0931
HURSTVILLE WESTFIELD,NSW,2220,0,0
HUSKISSON,NSW,2540,-35.0361,150.6501
HUTT STREET,SA,5000,-34.92973438,138.6129601
HUTTON CREEK,QLD,4454,-25.6726,148.4282
HYAMS BEACH,NSW,2540,-35.1072,150.6868
HYDE PARK,QLD,4812,-19.2773,146.7979
HYDE PARK,SA,5061,-34.9566,138.6029
HYDE PARK CASTLETOWN,QLD,4812,0,0
HYDEN,WA,6359,-32.4011,119.0921
HYDES CREEK,NSW,2454,-30.4149,152.9264
HYLAND PARK,NSW,2448,-30.6119,152.9986
HYNAM,SA,5262,-36.953,140.8952
HYNDMANS CREEK,NSW,2446,-31.4729,152.593
IAMA ISLAND,QLD,4875,-9.90097,142.7743
ICY CREEK,VIC,3833,-37.8834,146.0988
IDA BAY,TAS,7109,-43.4525,146.9142
IDALIA,QLD,4811,-19.3051,146.813
IDERAWAY,QLD,4625,-25.5692,151.6128
IGUANA CREEK,VIC,3875,-37.6945,147.348
IKEWA,WA,6522,-29.1794,115.5242
ILARWILL,NSW,2463,-29.4857,153.1751
ILBILBIE,QLD,4738,-21.7082,149.3709
ILFORD,NSW,2850,-32.9552,149.8303
ILFRACOMBE,QLD,4727,-23.943,144.3765
ILFRAVILLE,TAS,7270,-41.15120302,146.8164925
ILKLEY,QLD,4554,-26.7315,152.9965
ILLABAROOK,VIC,3351,-37.8249,143.6519
ILLABO,NSW,2590,-34.8284,147.7511
ILLAROO,NSW,2540,-34.863,150.4771
ILLAWARRA,VIC,3381,-37.0672,142.689
ILLAWARRA ESCARPMENT STATE CONSERVATION AREA,NSW,2526,-34.43227752,150.8198992
ILLAWONG,NSW,2234,-33.9984,151.0406
ILLEROO,SA,5715,-32.4998,137.4586
ILLINBAH,QLD,4275,-28.1286,153.1525
ILLOWA,VIC,3282,-38.3364,142.399
ILPARPA,NT,0873,-23.7449,133.8277
ILUKA,NSW,2466,-29.3979,153.3571
ILUKA,WA,6028,-31.7353,115.7282
IMAGE FLAT,QLD,4560,-26.5996,152.9247
IMANPA,NT,0872,-25.1184,132.5682
IMBIL,QLD,4570,-26.5039,152.6408
IMBIL STATE FOREST 1,QLD,4574,0,0
INALA,QLD,4077,-27.5898,152.9724
INALA HEIGHTS,QLD,4077,-27.58733469,152.9727876
INDEE,WA,6721,-20.9247,118.4543
INDENTED HEAD,VIC,3223,-38.1353,144.6999
INDI,NSW,2642,-36.2595,148.0543
INDIGO VALLEY,VIC,3688,-36.1869,146.738
INDOOROOPILLY,QLD,4068,-27.5045,152.9825
INDOOROOPILLY CENTRE,QLD,4068,0,0
INDULKANA (IWANTJA),SA,0872,0,0
INGEBIRAH,NSW,2627,-36.6495,148.5178
INGEEGOODBEE,NSW,2627,-36.7496,148.3644
INGGARDA,WA,6701,-24.9825,114.2215
INGHAM,QLD,4850,-18.6534,146.1528
INGLE FARM,SA,5098,-34.8261,138.6478
INGLEBURN,NSW,2565,-34.0049,150.8616
INGLEHOPE,WA,6213,-32.7241,116.1848
INGLESIDE,NSW,2101,-33.6894,151.2581
INGLESTONE,QLD,4422,-27.615,149.8015
INGLEWOOD,VIC,3517,-36.5926,143.84
INGLEWOOD,QLD,4387,-28.391,151.0772
INGLEWOOD,SA,5133,-34.8022,138.7911
INGLEWOOD,WA,6052,-31.9175,115.8817
INGLISTON,VIC,3342,-37.66,144.3086
INGOLDSBY,QLD,4343,-27.7363,152.2667
INGOMAR,SA,5723,-29.5399,134.7991
ININTI STORE,NT,0872,0,0
INJINOO,QLD,4876,-11.0413,142.253
INJUNE,QLD,4454,-25.8591,148.5496
INKERMAN,VIC,3472,-36.7935,143.6781
INKERMAN,QLD,4806,-19.7142,147.4984
INKERMAN,SA,5550,-34.2849,138.2601
INKPEN,WA,6302,-31.8449,116.5734
INKSTER,SA,5680,-32.921,134.6479
INMAN VALLEY,SA,5211,-35.4787,138.4801
INNALOO,WA,6018,-31.8927,115.796
INNAMINCKA,SA,5731,-27.3162,140.4338
INNAWANGA,WA,6751,-23.3592,116.7809
INNES PARK,QLD,4670,-24.8664,152.4662
INNES VIEW,NSW,2429,-31.5922,152.3948
INNESTON,SA,5577,-35.2269,136.8956
INNISFAIL,QLD,4860,-17.523,146.0306
INNISFAIL ESTATE,QLD,4860,-17.5158,146.0441
INNISPLAIN,QLD,4285,-28.1811,152.9055
INNOT HOT SPRINGS,QLD,4872,-17.7938,145.2796
INSKIP,QLD,4581,-25.8422,153.0585
INTERLAKEN,TAS,7030,-42.1586,147.1424
INVERBRACKIE,SA,5244,-34.96856015,138.8876553
INVERELL,NSW,2360,-29.7623,151.1127
INVERESK,TAS,7248,0,0
INVERGORDON,NSW,2422,-32.0533,151.7135
INVERGORDON,VIC,3636,-36.1489,145.5781
INVERGOWRIE,NSW,2350,-30.5096,151.5104
INVERLAW,QLD,4610,-26.5904,151.7606
INVERLEIGH,VIC,3321,-38.1084,144.004
INVERLOCH,VIC,3996,-38.6204,145.7114
INVERMAY,VIC,3352,-37.5048,143.8771
INVERMAY,TAS,7248,-41.4218,147.1306
INVERMAY PARK,VIC,3350,-37.529,143.8603
INVERNESS,QLD,4703,-23.1168,150.7258
IONA,NSW,2321,-32.65468718,151.6117813
IONA,VIC,3815,-38.1563,145.6832
IPSWICH,QLD,4305,-27.6232,152.7599
IRAAK,VIC,3494,-34.423,142.2915
IREDALE,QLD,4344,-27.5794,152.1113
IRISHTOWN,VIC,3451,-37.1475,144.2273
IRISHTOWN,WA,6401,-31.5948,116.6418
IRISHTOWN,TAS,7330,-40.9159,145.1543
IRLPME,NT,0874,-23.6476,133.8652
IRON BARON,SA,5611,-32.9896,137.1595
IRON GATES,NSW,2473,0,0
IRON KNOB,SA,5611,-32.7418,137.1507
IRON POT CREEK,NSW,2474,-28.6379,152.8618
IRON RANGE,QLD,4892,-12.683,143.3298
IRONBANK,SA,5153,-35.0444,138.6886
IRONBARK,NSW,2347,-30.2853,150.8053
IRONBARK,VIC,3550,-36.7551,144.2639
IRONBARK,QLD,4306,-27.5563,152.6742
IRONGATE,QLD,4356,-27.6367,151.5147
IRONMUNGY,NSW,2630,-36.6237,148.9113
IRONPOT,QLD,4610,-26.6066,151.4458
IRONPOT,QLD,4701,-23.2733,150.6029
IRONSTONE,SA,5222,-35.7402,137.9823
IRREWARRA,VIC,3249,-38.2392,143.6833
IRREWILLIPE,VIC,3249,-38.4437,143.4146
IRREWILLIPE EAST,VIC,3249,-38.4276,143.4863
IRRUNYTJU,WA,0872,-26.0621,128.9255
IRVINEBANK,QLD,4887,-17.446,145.0897
IRVINGDALE,QLD,4404,-27.1624,151.496
IRVINGTON,NSW,2470,-28.8655,153.1016
IRWIN,WA,6525,-29.2242,115.0723
IRYMPLE,NSW,2835,-32.5354,145.4678
IRYMPLE,VIC,3498,-34.2458,142.1813
ISAACS,ACT,2607,-35.3666,149.1153
ISABELLA,NSW,2795,-33.9444,149.6753
ISABELLA PLAINS,ACT,2905,-35.4292,149.095
ISIS CENTRAL,QLD,4660,-25.1874,152.1803
ISIS RIVER,QLD,4660,-25.2755,152.3898
ISISFORD,QLD,4731,-24.5921,144.1339
ISLA,QLD,4719,-25.1116,150.0283
ISLAND BEACH,SA,5222,-35.7964,137.7967
ISLAND LAGOON,SA,5713,-31.4916,136.7062
ISLAND PLANTATION,QLD,4650,-25.4938,152.7254
ISLE OF CAPRI,QLD,4217,-28.01155009,153.4249731
ISLINGTON,NSW,2296,-32.9145,151.7491
ISRAELITE BAY,WA,6452,-33.4168,123.8127
ISSEKA,WA,6535,-28.4332,114.6489
IVANHOE,NSW,2878,-32.7022,144.2473
IVANHOE,VIC,3079,-37.7666,145.0457
IVANHOE EAST,VIC,3079,-37.7745,145.0595
IVANHOE NORTH,VIC,3079,0,0
IVERAGH,QLD,4680,-24.1134,151.3873
IVORY CREEK,QLD,4313,-27.0577,152.3139
IWANTJA,SA,0872,-26.9774,133.3082
JABIRU,NT,0886,-12.6699,132.8372
JABUK,SA,5301,-35.4083,140.0692
JACANA,VIC,3047,-37.6878,144.91
JACK RIVER,VIC,3971,-38.559,146.5539
JACKA,ACT,2914,-35.1533,149.1307
JACKADGERY,NSW,2460,-29.6139,152.5705
JACKASS FLAT,VIC,3556,-36.7178,144.284
JACKEYS MARSH,TAS,7304,-41.7014,146.6745
JACKITUP,WA,6335,-33.8845,118.1216
JACKS CREEK,NSW,2390,-30.5021,149.7406
